database,series,ni_at,T_C,label,fraction,alpha_solvus_C
mpea-02b,C_free,5.8,425.0,CUB_A13,0.049754762958718245,1170.0
mpea-02b,C_free,5.8,450.0,A1_FCC,0.8555356395764184,1170.0
mpea-02b,C_free,5.8,450.0,B2_BCC[ordered],0.1444643604129141,1170.0
mpea-02b,C_free,5.8,475.0,A1_FCC,0.8586976631109144,1170.0
mpea-02b,C_free,5.8,475.0,B2_BCC[ordered],0.14130233689410027,1170.0
mpea-02b,C_free,5.8,500.0,A1_FCC,0.8623339514846337,1170.0
mpea-02b,C_free,5.8,500.0,B2_BCC[ordered],0.1376660485031445,1170.0
mpea-02b,C_free,5.8,525.0,A1_FCC,0.866439783902354,1170.0
mpea-02b,C_free,5.8,525.0,B2_BCC[ordered],0.13356021611825972,1170.0
mpea-02b,C_free,5.8,550.0,A1_FCC,0.8710046278764719,1170.0
mpea-02b,C_free,5.8,550.0,B2_BCC[ordered],0.12899537213424267,1170.0
mpea-02b,C_free,5.8,575.0,A1_FCC,0.8760130048150978,1170.0
mpea-02b,C_free,5.8,575.0,B2_BCC[ordered],0.12398699517792872,1170.0
mpea-02b,C_free,5.8,600.0,A1_FCC,0.8814455216129582,1170.0
mpea-02b,C_free,5.8,600.0,B2_BCC[ordered],0.11855447837505838,1170.0
mpea-02b,C_free,5.8,625.0,A1_FCC,0.887279985252552,1170.0
mpea-02b,C_free,5.8,625.0,B2_BCC[ordered],0.11272001472190057,1170.0
mpea-02b,C_free,5.8,650.0,B2_BCC[ordered],0.10650748231718547,1170.0
mpea-02b,C_free,5.8,650.0,A1_FCC,0.8934925176998302,1170.0
mpea-02b,C_free,5.8,675.0,B2_BCC[ordered],0.09994139879161053,1170.0
mpea-02b,C_free,5.8,675.0,A1_FCC,0.9000586011708227,1170.0
mpea-02b,C_free,5.8,700.0,A1_FCC,0.9069540053422152,1170.0
mpea-02b,C_free,5.8,700.0,B2_BCC[ordered],0.09304599466514812,1170.0
mpea-02b,C_free,5.8,725.0,A1_FCC,0.914155571539031,1170.0
mpea-02b,C_free,5.8,725.0,B2_BCC[ordered],0.08584442845859137,1170.0
mpea-02b,C_free,5.8,750.0,A1_FCC,0.9216418555686916,1170.0
mpea-02b,C_free,5.8,750.0,B2_BCC[ordered],0.07835814441815393,1170.0
mpea-02b,C_free,5.8,775.0,A1_FCC,0.9293936521003419,1170.0
mpea-02b,C_free,5.8,775.0,B2_BCC[ordered],0.07060634790802187,1170.0
mpea-02b,C_free,5.8,800.0,A1_FCC,0.9373944475909848,1170.0
mpea-02b,C_free,5.8,800.0,B2_BCC[ordered],0.06260555239328792,1170.0
mpea-02b,C_free,5.8,825.0,A1_FCC,0.9456308739239825,1170.0
mpea-02b,C_free,5.8,825.0,B2_BCC[ordered],0.05436912656739755,1170.0
mpea-02b,C_free,5.8,850.0,B2_BCC[ordered],0.04590672428388445,1170.0
mpea-02b,C_free,5.8,850.0,A1_FCC,0.9540932758236265,1170.0
mpea-02b,C_free,5.8,875.0,B2_BCC[ordered],0.037223408384335646,1170.0
mpea-02b,C_free,5.8,875.0,A1_FCC,0.9627765916404255,1170.0
mpea-02b,C_free,5.8,900.0,A1_FCC,0.9716819209120543,1170.0
mpea-02b,C_free,5.8,900.0,B2_BCC[ordered],0.028318079091899172,1170.0
mpea-02b,C_free,5.8,925.0,B2_BCC[ordered],0.019180368631980957,1170.0
mpea-02b,C_free,5.8,925.0,A1_FCC,0.9808196313602118,1170.0
mpea-02b,C_free,5.8,950.0,B2_BCC[ordered],0.00978378744316735,1170.0
mpea-02b,C_free,5.8,950.0,A1_FCC,0.9902162125649724,1170.0
mpea-02b,C_free,6.2,1000.0,A1_FCC,0.9965702026183207,1170.0
mpea-02b,C_free,6.2,1000.0,B2_BCC[ordered],0.0034297973974805147,1170.0
mpea-02b,C_free,6.2,1010.0,A1_FCC,1.0000000000485805,1170.0
mpea-02b,C_free,6.2,1020.0,A1_FCC,0.9999999999876189,1170.0
mpea-02b,C_free,6.2,1030.0,A1_FCC,1.000000000018523,1170.0
mpea-02b,C_free,6.2,1040.0,A1_FCC,1.0000000000498381,1170.0
mpea-02b,C_free,6.2,1050.0,A1_FCC,1.0000000000259806,1170.0
mpea-02b,C_free,6.2,1060.0,B2_BCC[A2],0.03679314667423631,1170.0
mpea-02b,C_free,6.2,1060.0,A1_FCC,0.963206853468167,1170.0
mpea-02b,C_free,6.2,1070.0,B2_BCC[A2],0.10354236113081065,1170.0
mpea-02b,C_free,6.2,1070.0,A1_FCC,0.8964576389687708,1170.0
mpea-02b,C_free,6.2,1080.0,A1_FCC,0.8264106395111633,1170.0
mpea-02b,C_free,6.2,1080.0,B2_BCC[A2],0.17358936052259835,1170.0
mpea-02b,C_free,6.2,1090.0,A1_FCC,0.7527567374063758,1170.0
mpea-02b,C_free,6.2,1090.0,B2_BCC[A2],0.24724326267139501,1170.0
mpea-02b,C_free,6.2,1100.0,A1_FCC,0.6751542095947797,1170.0
mpea-02b,C_free,6.2,1100.0,B2_BCC[A2],0.32484579030134925,1170.0
mpea-02b,C_free,6.2,1110.0,A1_FCC,0.5932255297665939,1170.0
mpea-02b,C_free,6.2,1110.0,B2_BCC[A2],0.4067744701758514,1170.0
mpea-02b,C_free,6.2,1120.0,A1_FCC,0.5065541151221127,1170.0
mpea-02b,C_free,6.2,1120.0,B2_BCC[A2],0.49344588485621754,1170.0
mpea-02b,C_free,6.2,1130.0,A1_FCC,0.41468130442566414,1170.0
mpea-02b,C_free,6.2,1130.0,B2_BCC[A2],0.585318695641455,1170.0
mpea-02b,C_free,6.2,1140.0,B2_BCC[A2],0.6828956176766636,1170.0
mpea-02b,C_free,6.2,1140.0,A1_FCC,0.31710438222546056,1170.0
mpea-02b,C_free,6.2,1150.0,A1_FCC,0.21327890306633632,1170.0
mpea-02b,C_free,6.2,1150.0,B2_BCC[A2],0.786721097013888,1170.0
mpea-02b,C_free,6.2,1160.0,A1_FCC,0.10264462800993585,1170.0
mpea-02b,C_free,6.2,1160.0,B2_BCC[A2],0.8973553719568215,1170.0
mpea-02b,C_free,6.2,1170.0,B2_BCC[A2],1.0000000000085618,1170.0
mpea-02b,C_free,6.2,1180.0,B2_BCC[A2],1.0000000000021094,1170.0
mpea-02b,C_free,6.2,1190.0,B2_BCC[A2],0.9999999999771798,1170.0
mpea-02b,C_free,6.2,1200.0,B2_BCC[A2],0.9999999999991558,1170.0
mpea-02b,C_free,6.2,1210.0,B2_BCC[A2],0.9999999999689896,1170.0
mpea-02b,C_free,6.2,1220.0,B2_BCC[A2],0.9999999999702657,1170.0
mpea-02b,C_free,6.2,1230.0,B2_BCC[A2],0.9999999999722574,1170.0
mpea-02b,C_free,6.2,1240.0,B2_BCC[A2],0.9999999999990528,1170.0
mpea-02b,C_free,6.2,1250.0,B2_BCC[A2],1.0000000000312466,1170.0
mpea-02b,C_free,6.2,1260.0,B2_BCC[A2],0.9999999999638534,1170.0
mpea-02b,C_free,6.2,1270.0,B2_BCC[A2],1.0000000000406606,1170.0
mpea-02b,C_free,6.2,1280.0,B2_BCC[A2],0.9999999999924306,1170.0
mpea-02b,C_free,6.2,1290.0,B2_BCC[A2],0.9999999999995117,1170.0
mpea-02b,C_free,6.2,1300.0,B2_BCC[A2],1.0000000000105207,1170.0
mpea-02b,C_free,6.2,1310.0,B2_BCC[A2],1.000000000031556,1170.0
mpea-02b,C_free,6.2,1320.0,B2_BCC[A2],0.9999999999858141,1170.0
mpea-02b,C_free,6.2,1330.0,B2_BCC[A2],1.0000000000457119,1170.0
mpea-02b,C_free,6.2,1340.0,B2_BCC[A2],0.9999999999697867,1170.0
mpea-02b,C_free,6.2,1350.0,B2_BCC[A2],1.0000000000191107,1170.0
mpea-02b,C_free,6.2,1360.0,B2_BCC[A2],0.9999999999776847,1170.0
mpea-02b,C_free,6.2,1370.0,B2_BCC[A2],0.9999999999729525,1170.0
mpea-02b,C_free,6.2,1380.0,B2_BCC[A2],1.0000000000064029,1170.0
mpea-02b,C_free,6.2,1390.0,B2_BCC[A2],1.0000000000307985,1170.0
mpea-02b,C_free,6.2,1400.0,B2_BCC[A2],0.9999999999561896,1170.0
mpea-02b,C_free,6.2,400.0,B2_BCC[A2],0.01142689692130136,1170.0
mpea-02b,C_free,6.2,400.0,A1_FCC,0.7412518616037511,1170.0
mpea-02b,C_free,6.2,400.0,B2_BCC[ordered],0.1575746256864295,1170.0
mpea-02b,C_free,6.2,400.0,CUB_A13,0.08974661578056088,1170.0
mpea-02b,C_free,6.2,425.0,A1_FCC,0.8267301653210455,1170.0
mpea-02b,C_free,6.2,425.0,B2_BCC[ordered],0.15612550526974434,1170.0
mpea-02b,C_free,6.2,425.0,CUB_A13,0.017144330273279537,1170.0
mpea-02b,C_free,6.2,450.0,A1_FCC,0.8463748467230894,1170.0
mpea-02b,C_free,6.2,450.0,B2_BCC[ordered],0.15362515327062434,1170.0
mpea-02b,C_free,6.2,475.0,A1_FCC,0.8495344566885117,1170.0
mpea-02b,C_free,6.2,475.0,B2_BCC[ordered],0.150465543302906,1170.0
mpea-02b,C_free,6.2,500.0,A1_FCC,0.853170669404547,1170.0
mpea-02b,C_free,6.2,500.0,B2_BCC[ordered],0.14682933061290124,1170.0
mpea-02b,C_free,6.2,525.0,A1_FCC,0.8572771000525228,1170.0
mpea-02b,C_free,6.2,525.0,B2_BCC[ordered],0.14272289994510517,1170.0
mpea-02b,C_free,6.2,550.0,A1_FCC,0.861841318773488,1170.0
mpea-02b,C_free,6.2,550.0,B2_BCC[ordered],0.13815868124098404,1170.0
mpea-02b,C_free,6.2,575.0,A1_FCC,0.8668457699917546,1170.0
mpea-02b,C_free,6.2,575.0,B2_BCC[ordered],0.13315422999315238,1170.0
mpea-02b,C_free,6.2,600.0,A1_FCC,0.8722688574523694,1170.0
mpea-02b,C_free,6.2,600.0,B2_BCC[ordered],0.12773114253649584,1170.0
mpea-02b,C_free,6.2,625.0,A1_FCC,0.8780861017234318,1170.0
mpea-02b,C_free,6.2,625.0,B2_BCC[ordered],0.12191389827877214,1170.0
mpea-02b,C_free,6.2,650.0,A1_FCC,0.8842712778216221,1170.0
mpea-02b,C_free,6.2,650.0,B2_BCC[ordered],0.11572872215270762,1170.0
mpea-02b,C_free,6.2,675.0,A1_FCC,0.8907974573725478,1170.0
mpea-02b,C_free,6.2,675.0,B2_BCC[ordered],0.10920254260373254,1170.0
mpea-02b,C_free,6.2,700.0,A1_FCC,0.8976378986721846,1170.0
mpea-02b,C_free,6.2,700.0,B2_BCC[ordered],0.1023621013284782,1170.0
mpea-02b,C_free,6.2,725.0,A1_FCC,0.9047667564168353,1170.0
mpea-02b,C_free,6.2,725.0,B2_BCC[ordered],0.09523324358601061,1170.0
mpea-02b,C_free,6.2,750.0,A1_FCC,0.912159603440061,1170.0
mpea-02b,C_free,6.2,750.0,B2_BCC[ordered],0.08784039657023918,1170.0
mpea-02b,C_free,6.2,775.0,A1_FCC,0.9197937747106688,1170.0
mpea-02b,C_free,6.2,775.0,B2_BCC[ordered],0.08020622529908607,1170.0
mpea-02b,C_free,6.2,800.0,A1_FCC,0.9276485554428142,1170.0
mpea-02b,C_free,6.2,800.0,B2_BCC[ordered],0.07235144455016598,1170.0
mpea-02b,C_free,6.2,825.0,A1_FCC,0.9357052403409285,1170.0
mpea-02b,C_free,6.2,825.0,B2_BCC[ordered],0.06429476053513898,1170.0
mpea-02b,C_free,6.2,850.0,A1_FCC,0.9439470895991943,1170.0
mpea-02b,C_free,6.2,850.0,B2_BCC[ordered],0.05605291060227094,1170.0
mpea-02b,C_free,6.2,875.0,A1_FCC,0.9523592157014851,1170.0
mpea-02b,C_free,6.2,875.0,B2_BCC[ordered],0.04764078432911689,1170.0
mpea-02b,C_free,6.2,900.0,A1_FCC,0.9609284153167714,1170.0
mpea-02b,C_free,6.2,900.0,B2_BCC[ordered],0.03907158468682259,1170.0
mpea-02b,C_free,6.2,925.0,B2_BCC[ordered],0.030357002090362222,1170.0
mpea-02b,C_free,6.2,925.0,A1_FCC,0.969642997904468,1170.0
mpea-02b,C_free,6.2,950.0,A1_FCC,0.9784927191327609,1170.0
mpea-02b,C_free,6.2,950.0,B2_BCC[ordered],0.021507280882789172,1170.0
mpea-02b,C_free,6.6,1000.0,A1_FCC,0.9840897255424887,1180.0
mpea-02b,C_free,6.6,1000.0,B2_BCC[ordered],0.015910274458066188,1180.0
mpea-02b,C_free,6.6,1010.0,A1_FCC,0.9873581176814356,1180.0
mpea-02b,C_free,6.6,1010.0,B2_BCC[ordered],0.012641882294793285,1180.0
mpea-02b,C_free,6.6,1020.0,A1_FCC,0.990571281586251,1180.0
mpea-02b,C_free,6.6,1020.0,B2_BCC[ordered],0.009428718404805535,1180.0
mpea-02b,C_free,6.6,1030.0,A1_FCC,0.9937028101794236,1180.0
mpea-02b,C_free,6.6,1030.0,B2_BCC[ordered],0.006297189828658197,1180.0
mpea-02b,C_free,6.6,1040.0,A1_FCC,0.9967094505665347,1180.0
mpea-02b,C_free,6.6,1040.0,B2_BCC[ordered],0.0032905494334613166,1180.0
mpea-02b,C_free,6.6,1050.0,A1_FCC,0.9995116561998446,1180.0
mpea-02b,C_free,6.6,1050.0,B2_BCC[ordered],0.0004883437971319393,1180.0
mpea-02b,C_free,6.6,1060.0,A1_FCC,0.9999999999940791,1180.0
mpea-02b,C_free,6.6,1070.0,A1_FCC,0.9318189165968119,1180.0
mpea-02b,C_free,6.6,1070.0,B2_BCC[A2],0.06818108337622046,1180.0
mpea-02b,C_free,6.6,1080.0,A1_FCC,0.8628236623347653,1180.0
mpea-02b,C_free,6.6,1080.0,B2_BCC[A2],0.13717633771588725,1180.0
mpea-02b,C_free,6.6,1090.0,A1_FCC,0.790314569906751,1180.0
mpea-02b,C_free,6.6,1090.0,B2_BCC[A2],0.20968543013819532,1180.0
mpea-02b,C_free,6.6,1100.0,A1_FCC,0.7139612586075723,1180.0
mpea-02b,C_free,6.6,1100.0,B2_BCC[A2],0.28603874133283785,1180.0
mpea-02b,C_free,6.6,1110.0,A1_FCC,0.6333988061992659,1180.0
mpea-02b,C_free,6.6,1110.0,B2_BCC[A2],0.3666011938214463,1180.0
mpea-02b,C_free,6.6,1120.0,A1_FCC,0.5482245783346805,1180.0
mpea-02b,C_free,6.6,1120.0,B2_BCC[A2],0.45177542170669605,1180.0
mpea-02b,C_free,6.6,1130.0,A1_FCC,0.45799516087854875,1180.0
mpea-02b,C_free,6.6,1130.0,B2_BCC[A2],0.5420048393018672,1180.0
mpea-02b,C_free,6.6,1140.0,A1_FCC,0.36222389852901543,1180.0
mpea-02b,C_free,6.6,1140.0,B2_BCC[A2],0.6377761014035945,1180.0
mpea-02b,C_free,6.6,1150.0,A1_FCC,0.2603807179358254,1180.0
mpea-02b,C_free,6.6,1150.0,B2_BCC[A2],0.7396192820255214,1180.0
mpea-02b,C_free,6.6,1160.0,A1_FCC,0.15190232230874284,1180.0
mpea-02b,C_free,6.6,1160.0,B2_BCC[A2],0.8480976776559016,1180.0
mpea-02b,C_free,6.6,1170.0,A1_FCC,0.03628368061357754,1180.0
mpea-02b,C_free,6.6,1170.0,B2_BCC[A2],0.9637163194737209,1180.0
mpea-02b,C_free,6.6,1180.0,B2_BCC[A2],1.000000000005633,1180.0
mpea-02b,C_free,6.6,1190.0,B2_BCC[A2],1.0000000000233247,1180.0
mpea-02b,C_free,6.6,1200.0,B2_BCC[A2],0.9999999999521291,1180.0
mpea-02b,C_free,6.6,1210.0,B2_BCC[A2],1.0000000000164184,1180.0
mpea-02b,C_free,6.6,1220.0,B2_BCC[A2],0.9999999999810961,1180.0
mpea-02b,C_free,6.6,1230.0,B2_BCC[A2],0.9999999999944812,1180.0
mpea-02b,C_free,6.6,1240.0,B2_BCC[A2],0.9999999999906497,1180.0
mpea-02b,C_free,6.6,1250.0,B2_BCC[A2],1.0000000000083422,1180.0
mpea-02b,C_free,6.6,1260.0,B2_BCC[A2],1.00000000002582,1180.0
mpea-02b,C_free,6.6,1270.0,B2_BCC[A2],0.9999999999677084,1180.0
mpea-02b,C_free,6.6,1280.0,B2_BCC[A2],0.9999999999972167,1180.0
mpea-02b,C_free,6.6,1290.0,B2_BCC[A2],0.9999999999994876,1180.0
mpea-02b,C_free,6.6,1300.0,B2_BCC[A2],0.999999999980766,1180.0
mpea-02b,C_free,6.6,1310.0,B2_BCC[A2],1.0000000000333293,1180.0
mpea-02b,C_free,6.6,1320.0,B2_BCC[A2],0.9999999999869418,1180.0
mpea-02b,C_free,6.6,1330.0,B2_BCC[A2],1.000000000019202,1180.0
mpea-02b,C_free,6.6,1340.0,B2_BCC[A2],0.9999999999870736,1180.0
mpea-02b,C_free,6.6,1350.0,B2_BCC[A2],1.0000000000456357,1180.0
mpea-02b,C_free,6.6,1360.0,B2_BCC[A2],0.9999999999807629,1180.0
mpea-02b,C_free,6.6,1370.0,B2_BCC[A2],1.000000000010475,1180.0
mpea-02b,C_free,6.6,1380.0,B2_BCC[A2],1.0000000000232852,1180.0
mpea-02b,C_free,6.6,1390.0,B2_BCC[A2],1.000000000030166,1180.0
mpea-02b,C_free,6.6,1400.0,B2_BCC[A2],0.9999999999534985,1180.0
mpea-02b,C_free,6.6,400.0,A1_FCC,0.7919579460951984,1180.0
mpea-02b,C_free,6.6,400.0,B2_BCC[ordered],0.1669716906752522,1180.0
mpea-02b,C_free,6.6,400.0,CUB_A13,0.041070363205740236,1180.0
mpea-02b,C_free,6.6,425.0,A1_FCC,0.8346963485857107,1180.0
mpea-02b,C_free,6.6,425.0,B2_BCC[ordered],0.16530365140128225,1180.0
mpea-02b,C_free,6.6,450.0,A1_FCC,0.8373782992733043,1180.0
mpea-02b,C_free,6.6,450.0,B2_BCC[ordered],0.16262170070077148,1180.0
mpea-02b,C_free,6.6,475.0,A1_FCC,0.8405406627851693,1180.0
mpea-02b,C_free,6.6,475.0,B2_BCC[ordered],0.1594593371952395,1180.0
mpea-02b,C_free,6.6,500.0,B2_BCC[ordered],0.1558176216855752,1180.0
mpea-02b,C_free,6.6,500.0,A1_FCC,0.8441823783095087,1180.0
mpea-02b,C_free,6.6,525.0,A1_FCC,0.8482953891714873,1180.0
mpea-02b,C_free,6.6,525.0,B2_BCC[ordered],0.1517046108310856,1180.0
mpea-02b,C_free,6.6,550.0,A1_FCC,0.8528653696415903,1180.0
mpea-02b,C_free,6.6,550.0,B2_BCC[ordered],0.14713463033965066,1180.0
mpea-02b,C_free,6.6,575.0,A1_FCC,0.8578727072606314,1180.0
mpea-02b,C_free,6.6,575.0,B2_BCC[ordered],0.1421272927547934,1180.0
mpea-02b,C_free,6.6,600.0,A1_FCC,0.8632936496892579,1180.0
mpea-02b,C_free,6.6,600.0,B2_BCC[ordered],0.1367063503380208,1180.0
mpea-02b,C_free,6.6,625.0,A1_FCC,0.8691015137266971,1180.0
mpea-02b,C_free,6.6,625.0,B2_BCC[ordered],0.13089848626422537,1180.0
mpea-02b,C_free,6.6,650.0,A1_FCC,0.8752678544875682,1180.0
mpea-02b,C_free,6.6,650.0,B2_BCC[ordered],0.1247321455073129,1180.0
mpea-02b,C_free,6.6,675.0,A1_FCC,0.8817635124438726,1180.0
mpea-02b,C_free,6.6,675.0,B2_BCC[ordered],0.11823648755433493,1180.0
mpea-02b,C_free,6.6,700.0,A1_FCC,0.8885594789815764,1180.0
mpea-02b,C_free,6.6,700.0,B2_BCC[ordered],0.1114405210258947,1180.0
mpea-02b,C_free,6.6,725.0,A1_FCC,0.8956275471866922,1180.0
mpea-02b,C_free,6.6,725.0,B2_BCC[ordered],0.10437245281710664,1180.0
mpea-02b,C_free,6.6,750.0,A1_FCC,0.9029407380219686,1180.0
mpea-02b,C_free,6.6,750.0,B2_BCC[ordered],0.09705926197630868,1180.0
mpea-02b,C_free,6.6,775.0,A1_FCC,0.9104735035097493,1180.0
mpea-02b,C_free,6.6,775.0,B2_BCC[ordered],0.08952649650080104,1180.0
mpea-02b,C_free,6.6,800.0,A1_FCC,0.91820171450621,1180.0
mpea-02b,C_free,6.6,800.0,B2_BCC[ordered],0.0817982854848522,1180.0
mpea-02b,C_free,6.6,825.0,A1_FCC,0.9261024331643486,1180.0
mpea-02b,C_free,6.6,825.0,B2_BCC[ordered],0.07389756830055486,1180.0
mpea-02b,C_free,6.6,850.0,A1_FCC,0.9341534408466818,1180.0
mpea-02b,C_free,6.6,850.0,B2_BCC[ordered],0.06584655949963746,1180.0
mpea-02b,C_free,6.6,875.0,A1_FCC,0.9999999999499809,1180.0
mpea-02b,C_free,6.6,900.0,A1_FCC,0.9506159159881369,1180.0
mpea-02b,C_free,6.6,900.0,B2_BCC[ordered],0.04938408401893468,1180.0
mpea-02b,C_free,6.6,925.0,A1_FCC,0.9589767849717203,1180.0
mpea-02b,C_free,6.6,925.0,B2_BCC[ordered],0.041023215030209344,1180.0
mpea-02b,C_free,6.6,950.0,B2_BCC[ordered],0.032619160132032456,1180.0
mpea-02b,C_free,6.6,950.0,A1_FCC,0.9673808398631225,1180.0
mpea-02b,C_free,7.0,1000.0,A1_FCC,0.9724166224185936,1180.0
mpea-02b,C_free,7.0,1000.0,B2_BCC[ordered],0.027583377577415205,1180.0
mpea-02b,C_free,7.0,1010.0,B2_BCC[ordered],0.024611943545351973,1180.0
mpea-02b,C_free,7.0,1010.0,A1_FCC,0.9753880564640274,1180.0
mpea-02b,C_free,7.0,1020.0,A1_FCC,0.9782620676600858,1180.0
mpea-02b,C_free,7.0,1020.0,B2_BCC[ordered],0.02173793234305792,1180.0
mpea-02b,C_free,7.0,1030.0,B2_BCC[ordered],0.018999105590217086,1180.0
mpea-02b,C_free,7.0,1030.0,A1_FCC,0.9810008943942702,1180.0
mpea-02b,C_free,7.0,1040.0,B2_BCC[ordered],0.01645521885474874,1180.0
mpea-02b,C_free,7.0,1040.0,A1_FCC,0.9835447811631643,1180.0
mpea-02b,C_free,7.0,1050.0,B2_BCC[ordered],0.01421039212809652,1180.0
mpea-02b,C_free,7.0,1050.0,A1_FCC,0.9857896078598334,1180.0
mpea-02b,C_free,7.0,1060.0,B2_BCC[ordered],0.012476480055289566,1180.0
mpea-02b,C_free,7.0,1060.0,A1_FCC,0.9875235199415998,1180.0
mpea-02b,C_free,7.0,1070.0,B2_BCC[ordered],0.011842315958748578,1180.0
mpea-02b,C_free,7.0,1070.0,A1_FCC,0.9881576840847323,1180.0
mpea-02b,C_free,7.0,1080.0,A1_FCC,0.8980561417728313,1180.0
mpea-02b,C_free,7.0,1080.0,B2_BCC[A2],0.10194385823187167,1180.0
mpea-02b,C_free,7.0,1090.0,A1_FCC,0.8266719431826426,1180.0
mpea-02b,C_free,7.0,1090.0,B2_BCC[A2],0.17332805687341027,1180.0
mpea-02b,C_free,7.0,1100.0,A1_FCC,0.7515418661675047,1180.0
mpea-02b,C_free,7.0,1100.0,B2_BCC[A2],0.2484581338020379,1180.0
mpea-02b,C_free,7.0,1110.0,A1_FCC,0.6723130111620451,1180.0
mpea-02b,C_free,7.0,1110.0,B2_BCC[A2],0.32768698888194026,1180.0
mpea-02b,C_free,7.0,1120.0,A1_FCC,0.5885960572856271,1180.0
mpea-02b,C_free,7.0,1120.0,B2_BCC[A2],0.41140394273629793,1180.0
mpea-02b,C_free,7.0,1130.0,A1_FCC,0.4999622214648395,1180.0
mpea-02b,C_free,7.0,1130.0,B2_BCC[A2],0.5000377785799694,1180.0
mpea-02b,C_free,7.0,1140.0,A1_FCC,0.40594057665421585,1180.0
mpea-02b,C_free,7.0,1140.0,B2_BCC[A2],0.5940594233019659,1180.0
mpea-02b,C_free,7.0,1150.0,A1_FCC,0.30601668405500315,1180.0
mpea-02b,C_free,7.0,1150.0,B2_BCC[A2],0.6939833159341696,1180.0
mpea-02b,C_free,7.0,1160.0,A1_FCC,0.19963637561933564,1180.0
mpea-02b,C_free,7.0,1160.0,B2_BCC[A2],0.8003636244305893,1180.0
mpea-02b,C_free,7.0,1170.0,A1_FCC,0.08623906078523552,1180.0
mpea-02b,C_free,7.0,1170.0,B2_BCC[A2],0.9137609391948533,1180.0
mpea-02b,C_free,7.0,1180.0,B2_BCC[A2],1.0000000000243667,1180.0
mpea-02b,C_free,7.0,1190.0,B2_BCC[A2],0.9999999999793806,1180.0
mpea-02b,C_free,7.0,1200.0,B2_BCC[A2],0.9999999999832385,1180.0
mpea-02b,C_free,7.0,1210.0,B2_BCC[A2],0.9999999999870202,1180.0
mpea-02b,C_free,7.0,1220.0,B2_BCC[A2],1.000000000006566,1180.0
mpea-02b,C_free,7.0,1230.0,B2_BCC[A2],1.0000000000142093,1180.0
mpea-02b,C_free,7.0,1240.0,B2_BCC[A2],0.9999999999557452,1180.0
mpea-02b,C_free,7.0,1250.0,B2_BCC[A2],1.0000000000106968,1180.0
mpea-02b,C_free,7.0,1260.0,B2_BCC[A2],0.9999999999949593,1180.0
mpea-02b,C_free,7.0,1270.0,B2_BCC[A2],0.9999999999965027,1180.0
mpea-02b,C_free,7.0,1280.0,B2_BCC[A2],0.9999999999788199,1180.0
mpea-02b,C_free,7.0,1290.0,B2_BCC[A2],1.0000000000166775,1180.0
mpea-02b,C_free,7.0,1300.0,B2_BCC[A2],0.9999999999604736,1180.0
mpea-02b,C_free,7.0,1310.0,B2_BCC[A2],0.9999999999872365,1180.0
mpea-02b,C_free,7.0,1320.0,B2_BCC[A2],0.9999999999432163,1180.0
mpea-02b,C_free,7.0,1330.0,B2_BCC[A2],1.0000000000127525,1180.0
mpea-02b,C_free,7.0,1340.0,B2_BCC[A2],1.0000000000122329,1180.0
mpea-02b,C_free,7.0,1350.0,B2_BCC[A2],1.0000000000146079,1180.0
mpea-02b,C_free,7.0,1360.0,B2_BCC[A2],1.00000000003239,1180.0
mpea-02b,C_free,7.0,1370.0,B2_BCC[A2],1.0000000000071967,1180.0
mpea-02b,C_free,7.0,1380.0,B2_BCC[A2],1.0000000000554576,1180.0
mpea-02b,C_free,7.0,1390.0,B2_BCC[A2],1.0000000000052944,1180.0
mpea-02b,C_free,7.0,1400.0,B2_BCC[A2],0.999999999967054,1180.0
mpea-02b,C_free,7.0,400.0,A1_FCC,0.8140448662130645,1180.0
mpea-02b,C_free,7.0,400.0,B2_BCC[ordered],0.17622342221197118,1180.0
mpea-02b,C_free,7.0,400.0,CUB_A13,0.009731711619960264,1180.0
mpea-02b,C_free,7.0,425.0,A1_FCC,0.8258510666962184,1180.0
mpea-02b,C_free,7.0,425.0,B2_BCC[ordered],0.17414893328256775,1180.0
mpea-02b,C_free,7.0,450.0,A1_FCC,0.8285361592091736,1180.0
mpea-02b,C_free,7.0,450.0,B2_BCC[ordered],0.1714638407673035,1180.0
mpea-02b,C_free,7.0,475.0,B2_BCC[ordered],0.16829382728120018,1180.0
mpea-02b,C_free,7.0,475.0,A1_FCC,0.8317061727285857,1180.0
mpea-02b,C_free,7.0,500.0,B2_BCC[ordered],0.1646413690157683,1180.0
mpea-02b,C_free,7.0,500.0,A1_FCC,0.8353586309990351,1180.0
mpea-02b,C_free,7.0,525.0,A1_FCC,0.8394837854212689,1180.0
mpea-02b,C_free,7.0,525.0,B2_BCC[ordered],0.1605162145716669,1180.0
mpea-02b,C_free,7.0,550.0,A1_FCC,0.8440654032533151,1180.0
mpea-02b,C_free,7.0,550.0,B2_BCC[ordered],0.15593459675241494,1180.0
mpea-02b,C_free,7.0,575.0,A1_FCC,0.8490818208222295,1180.0
mpea-02b,C_free,7.0,575.0,B2_BCC[ordered],0.15091817916275713,1180.0
mpea-02b,C_free,7.0,600.0,A1_FCC,0.8545071613062293,1180.0
mpea-02b,C_free,7.0,600.0,B2_BCC[ordered],0.1454928386785892,1180.0
mpea-02b,C_free,7.0,625.0,A1_FCC,0.8603126015734146,1180.0
